"id"	"old_artnr"	"artnr"	"overartnr"	"artnavn"	"latin"	"english"	"dk"	"datsy"	"arttype"	"sortering"	"hbw"	"iucn"	"redlist"	"yellowlist"	"bilag_1"	"spec"	"KOORDINATORID"	"sv"	"pkt"	"ibaantal"	"shortcut1"	"shortcut2"	"fra"	"til"	"season"	"vis"
3297	"18650"	"18650"	"18650"	"Gulgrå Værling"	"Emberiza cineracea"	"Cinereous Bunting"	"AU"	0	"art"	7660	NA	"NT"	NA	NA	NA	NA	NA	NA	NA	NA	"GULGVÆ"	"GULGVÆ"	NA	NA	NA	0
3300	"18660"	"18660"	"18660"	"Hortulan"	"Emberiza hortulana"	"Ortolan Bunting"	"AS"	0	"art"	7670	61871	"LC"	NA	NA	"X"	"2"	NA	NA	NA	NA	"HORTUL"	"HORTUL"	NA	NA	NA	0
3310	"18730"	"18730"	"18730"	"Pileværling"	"Emberiza rustica"	"Rustic Bunting"	"AU"	0	"art"	7720	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"PILEVÆ"	"PILEVÆ"	NA	NA	NA	0
3311	"18740"	"18740"	"18740"	"Dværgværling"	"Emberiza pusilla"	"Little Bunting"	"AS"	0	"art"	7730	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"DVÆRGV"	"DVÆRGV"	NA	NA	NA	0
3313	"18760"	"18760"	"18760"	"Gulbrystet Værling"	"Emberiza aureola"	"Yellow-breasted Bunting"	"AU"	0	"art"	7740	NA	"EN"	NA	NA	NA	NA	NA	NA	NA	NA	"GULVÆR"	"GULVÆR"	NA	NA	NA	0
3314	"18770"	"18770"	"18770"	"Rørspurv"	"Emberiza schoeniclus"	"Common Reed Bunting"	"A"	0	"art"	7710	61900	"LC"	"NT"	NA	NA	NA	NA	NA	"YV"	NA	"RØRSPU"	"RØRSPU"	NA	NA	NA	0
3322	"18800"	"18800"	"18800"	"Brunhovedet Værling"	"Emberiza bruniceps"	"Red-headed Bunting"	"DU"	0	"art"	7610	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"BRUVÆR"	"BRUVÆR"	NA	NA	NA	0
3324	NA	"18809"	NA	"Brunhovedet Værling/Hætteværling"	"Emberiza bruniceps/E. melanocephala"	"Red-headed Bunting/Black-headed Bunting"	"HU"	0	"ubestemt"	7630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S BRHÆ"	"S BRHÆ"	NA	NA	NA	0
3325	"18810"	"18810"	"18810"	"Hætteværling"	"Emberiza melanocephala"	"Black-headed Bunting"	"AU"	0	"art"	7620	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"HÆTTEV"	"HÆTTEV"	NA	NA	NA	0
3326	"18819"	"18819"	NA	"Værling sp."	"Emberiza sp."	"Bunting sp."	"H"	0	"ubestemt"	7750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S VÆRL"	"S VÆRL"	NA	NA	NA	0
3327	"18820"	"18820"	"18820"	"Bomlærke"	"Emberiza calandra"	"Corn Bunting"	"A"	0	"art"	7640	NA	"LC"	"NT"	"X"	NA	"4"	NA	NA	"YV"	NA	"BOMLÆR"	"BOMLÆR"	NA	NA	NA	0
3342	"18920"	"18920"	"18920"	"Indigofinke"	"Passerina cyanea"	"Indigo Bunting"	"DU"	0	"art"	7780	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"INDIGO"	"INDIGO"	NA	NA	NA	0
3383	"AM001"	"AM001"	"AM001"	"Lille Vandsalamander"	"Triturus vulgaris"	"Common Newt"	"X"	0	"andre_dyr"	7820	NA	NA	"CR"	"X"	NA	NA	NA	NA	NA	NA	"P LIVA"	"P LIVA"	NA	NA	NA	0
3384	"AM002"	"AM002"	"AM002"	"Stor Vandsalamander"	"Triturus cristatus"	"Great Crested Newt"	"X"	0	"andre_dyr"	7830	NA	NA	"CR"	"X"	NA	NA	NA	NA	NA	NA	"P STVA"	"P STVA"	NA	NA	NA	0
3385	"AM003"	"AM003"	"AM003"	"Bjergsalamander"	"Triturus alpestris"	"Alpine Newt"	"X"	0	"andre_dyr"	7840	NA	NA	"CR"	NA	NA	NA	NA	NA	NA	NA	"P BJER"	"P BJER"	NA	NA	NA	0
3386	"AM004"	"AM004"	"AM004"	"Klokkefrø"	"Bombina bombina"	"Fire-bellied Toad"	"X"	0	"andre_dyr"	7850	NA	NA	"DD"	NA	NA	NA	NA	NA	NA	NA	"P KLOK"	"P KLOK"	NA	NA	NA	0
3387	"AM005"	"AM005"	"AM005"	"Løgfrø"	"Pelobates fuscus"	"Common Spadefoot"	"X"	0	"andre_dyr"	7860	NA	NA	"EN"	NA	NA	NA	NA	NA	NA	NA	"P LØGF"	"P LØGF"	NA	NA	NA	0
3388	"AM006"	"AM006"	"AM006"	"Skrubtudse"	"Bufo bufo"	"Common Toad"	"X"	0	"andre_dyr"	7870	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P SKRU"	"P SKRU"	NA	NA	NA	0
3389	"AM007"	"AM007"	"AM007"	"Grønbroget Tudse"	"Bufo viridis"	"Green Toad"	"X"	0	"andre_dyr"	7880	NA	NA	"EN"	NA	NA	NA	NA	NA	NA	NA	"P GRTU"	"P GRTU"	NA	NA	NA	0
3390	"AM008"	"AM008"	"AM008"	"Strandtudse"	"Bufo calamita"	"Natterjack"	"X"	0	"andre_dyr"	7890	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P STRA"	"P STRA"	NA	NA	NA	0
3391	"AM009"	"AM009"	"AM009"	"Løvfrø"	"Hyla arborea"	"Common Tree Frog"	"X"	0	"andre_dyr"	7900	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P LØVF"	"P LØVF"	NA	NA	NA	0
3392	"AM010"	"AM010"	"AM010"	"Butsnudet Frø"	"Rana temporaria"	"Common Frog"	"X"	0	"andre_dyr"	7910	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P BUFR"	"P BUFR"	NA	NA	NA	0
3393	"AM011"	"AM011"	"AM011"	"Spidssnudet Frø"	"Rana arvalis"	"Moor Frog"	"X"	0	"andre_dyr"	7920	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P SPFR"	"P SPFR"	NA	NA	NA	0
3394	"AM012"	"AM012"	"AM012"	"Springfrø"	"Rana dalmatina"	"Agile Frog"	"X"	0	"andre_dyr"	7930	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P SPRI"	"P SPRI"	NA	NA	NA	0
3395	"AM013"	"AM013"	"AM013"	"Grøn Frø"	"Rana esculenta"	"Edible Frog"	"X"	0	"andre_dyr"	7940	NA	NA	"EN"	"X"	NA	NA	NA	NA	NA	NA	"P GRFR"	"P GRFR"	NA	NA	NA	0
3396	"AM014"	"AM014"	"AM014"	"Latterfrø"	"Rana ridibunda"	"Marsh Frog"	"X"	0	"andre_dyr"	7950	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"P LATT"	"P LATT"	NA	NA	NA	0
3397	"LE001"	"LE001"	"LE001"	"Gråbåndet Bredpande"	"Erynnis tages"	"Dinky Skipper"	"X"	0	"andre_dyr"	8020	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GRBR"	"I GRBR"	NA	NA	NA	0
3398	"LE002"	"LE002"	"LE002"	"Spættet Bredpande"	"Pyrgus malvae"	"Grizzled Skipper"	"X"	0	"andre_dyr"	8030	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SPBR"	"I SPBR"	NA	NA	NA	0
3399	"LE003"	"LE003"	"LE003"	"Fransk Bredpande"	"Pyrgus armoricanus"	"Oberthürs Grizzled Skipper"	"X"	0	"andre_dyr"	8040	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I FRBR"	"I FRBR"	NA	NA	NA	0
3400	"LE004"	"LE004"	"LE004"	"Skærbredpande"	"Pyrgus serratulae"	"Olive Skipper"	"X"	0	"andre_dyr"	8050	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKÆR"	"I SKÆR"	NA	NA	NA	0
3401	"LE005"	"LE005"	"LE005"	"Sortplettet Bredpande"	"Carterocephalus silvicola"	"Northern Chequered Skipper"	"X"	0	"andre_dyr"	8060	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SOBR"	"I SOBR"	NA	NA	NA	0
3402	"LE006"	"LE006"	"LE006"	"Spejlbredpande"	"Heteropterus morpheus"	"Large Chequered Skipper"	"X"	0	"andre_dyr"	8070	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SPEJ"	"I SPEJ"	NA	NA	NA	0
3403	"LE007"	"LE007"	"LE007"	"Stregbredpande"	"Thymelicus lineola"	"Essex Skipper"	"X"	0	"andre_dyr"	8080	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I STRE"	"I STRE"	NA	NA	NA	0
3404	"LE008"	"LE008"	"LE008"	"Skråstregbredpande"	"Thymelicus sylvestris"	"Small Skipper"	"X"	0	"andre_dyr"	8090	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKRÅ"	"I SKRÅ"	NA	NA	NA	0
3405	"LE009"	"LE009"	"LE009"	"Kommabredpande"	"Hesperia comma"	"Silver-spotted Skipper"	"X"	0	"andre_dyr"	8100	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I KOMM"	"I KOMM"	NA	NA	NA	0
3406	"LE010"	"LE010"	"LE010"	"Stor Bredpande"	"Ochlodes faunus"	"Large Skipper"	"X"	0	"andre_dyr"	8110	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I STBR"	"I STBR"	NA	NA	NA	0
3407	"LE011"	"LE011"	"LE011"	"Apollo"	"Parnassius apollo"	"Apollo"	"X"	0	"andre_dyr"	8120	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I APOL"	"I APOL"	NA	NA	NA	0
3408	"LE012"	"LE012"	"LE012"	"Mnemosyne"	"Parnassius mnemosyne"	"Clouded Apollo"	"X"	0	"andre_dyr"	8130	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MNEM"	"I MNEM"	NA	NA	NA	0
3409	"LE013"	"LE013"	"LE013"	"Svalehale"	"Papilio machaon"	"Swallowtail"	"X"	0	"andre_dyr"	8140	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SVAL"	"I SVAL"	NA	NA	NA	0
3410	"LE014"	"LE014"	"LE014"	"Skovhvidvinge"	"Leptidea sinapsis"	"Wood White"	"X"	0	"andre_dyr"	8150	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKHV"	"I SKHV"	NA	NA	NA	0
3411	"LE015"	"LE015"	"LE015"	"Sortåret Hvidvinge"	"Aporia crataegi"	"Black-veined White"	"X"	0	"andre_dyr"	8160	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SOHV"	"I SOHV"	NA	NA	NA	0
3412	"LE016"	"LE016"	"LE016"	"Stor Kålsommerfugl"	"Pieris brassicae"	"Large White"	"X"	0	"andre_dyr"	8170	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I STKÅ"	"I STKÅ"	NA	NA	NA	0
3413	"LE017"	"LE017"	"LE017"	"Lille Kålsommerfugl"	"Pieris rapae"	"Small White"	"X"	0	"andre_dyr"	8180	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I LIKÅ"	"I LIKÅ"	NA	NA	NA	0
3414	"LE018"	"LE018"	"LE018"	"Grønåret Kålsommerfugl"	"Pieris napi"	"Green-veined White"	"X"	0	"andre_dyr"	8190	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GRÅK"	"I GRÅK"	NA	NA	NA	0
3415	"LE019"	"LE019"	"LE019"	"Grønbroget Kålsommerfugl"	"Pontia daplidice"	"Bath White"	"X"	0	"andre_dyr"	8200	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GRBK"	"I GRBK"	NA	NA	NA	0
3416	"LE020"	"LE020"	"LE020"	"Aurora"	"Anthocharis cardamines"	"Orange Tip"	"X"	0	"andre_dyr"	8210	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I AURO"	"I AURO"	NA	NA	NA	0
3417	"LE021"	"LE021"	"LE021"	"Mosehøsommerfugl"	"Colias palaeno"	"Moorland Clouded Yellow"	"X"	0	"andre_dyr"	8220	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MOHØ"	"I MOHØ"	NA	NA	NA	0
3418	"LE022"	"LE022"	"LE022"	"Gul Høsommerfugl"	"Colias hyale"	"Pale Clouded Yellow"	"X"	0	"andre_dyr"	8230	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GUHØ"	"I GUHØ"	NA	NA	NA	0
3419	"LE023"	"LE023"	"LE023"	"Sydlig Høsommerfugl"	"Colias alfacariensis"	"Bergers Clouded Yellow"	"X"	0	"andre_dyr"	8240	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SYHØ"	"I SYHØ"	NA	NA	NA	0
3420	"LE024"	"LE024"	"LE024"	"Orange Høsommerfugl"	"Colias croceus"	"Clouded Yellow"	"X"	0	"andre_dyr"	8250	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ORHØ"	"I ORHØ"	NA	NA	NA	0
3421	"LE025"	"LE025"	"LE025"	"Citronsommerfugl"	"Gonepteryx rhamni"	"Brimstone"	"X"	0	"andre_dyr"	8260	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I CITR"	"I CITR"	NA	NA	NA	0
3422	"LE026"	"LE026"	"LE026"	"Monark"	"Danaus plexippus"	"Monarch"	"X"	0	"andre_dyr"	8270	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MONA"	"I MONA"	NA	NA	NA	0
3423	"LE027"	"LE027"	"LE027"	"Iris"	"Apatura iris"	"Purple Emperor"	"X"	0	"andre_dyr"	8280	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I IRIS"	"I IRIS"	NA	NA	NA	0
3424	"LE028"	"LE028"	"LE028"	"Poppelsommerfugl"	"Limenitis populi"	"Poplar Admiral"	"X"	0	"andre_dyr"	8290	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I POSO"	"I POSO"	NA	NA	NA	0
3425	"LE029"	"LE029"	"LE029"	"Hvid Admiral"	"Limenitis camilla"	"White Admiral"	"X"	0	"andre_dyr"	8300	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HVAD"	"I HVAD"	NA	NA	NA	0
3426	"LE030"	"LE030"	"LE030"	"Kirsebærtakvinge"	"Nymphalis polychloros"	"Large Tortoiseshell"	"X"	0	"andre_dyr"	8310	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I KIRS"	"I KIRS"	NA	NA	NA	0
3427	"LE031"	"LE031"	"LE031"	"Østlig Takvinge"	"Nymphalis xanthomelas"	"Yellow-legged Tortoiseshell"	"X"	0	"andre_dyr"	8320	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ØSTA"	"I ØSTA"	NA	NA	NA	0
3428	"LE032"	"LE032"	"LE032"	"Det Hvide L"	"Nymphalis vaualbum"	"False Comma"	"X"	0	"andre_dyr"	8330	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HVL"	"I HVL"	NA	NA	NA	0
3429	"LE033"	"LE033"	"LE033"	"Sørgekåbe"	"Nymphalis antiopa"	"Camberwell Beauty"	"X"	0	"andre_dyr"	8340	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SØRG"	"I SØRG"	NA	NA	NA	0
3430	"LE034"	"LE034"	"LE034"	"Dagpåfugleøje"	"Inachis io"	"Peacock Butterfly"	"X"	0	"andre_dyr"	8350	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I DAGP"	"I DAGP"	NA	NA	NA	0
3431	"LE035"	"LE035"	"LE035"	"Admiral"	"Vanessa atalanta"	"Red Admiral"	"X"	0	"andre_dyr"	8360	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ADMI"	"I ADMI"	NA	NA	NA	0
3432	"LE036"	"LE036"	"LE036"	"Tidselsommerfugl"	"Vanessa cardui"	"Painted Lady"	"X"	0	"andre_dyr"	8370	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I TIDS"	"I TIDS"	NA	NA	NA	0
3433	"LE037"	"LE037"	"LE037"	"Nældens Takvinge"	"Aglais urticae"	"Small Tortoiseshell"	"X"	0	"andre_dyr"	8380	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I NÆTA"	"I NÆTA"	NA	NA	NA	0
3434	"LE038"	"LE038"	"LE038"	"Det Hvide C"	"Polygonia c-album"	"Comma Butterfly"	"X"	0	"andre_dyr"	8390	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HVC"	"I HVC"	NA	NA	NA	0
3435	"LE039"	"LE039"	"LE039"	"Nældesommerfugl"	"Araschnia levana"	"Map Butterfly"	"X"	0	"andre_dyr"	8400	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I NÆLD"	"I NÆLD"	NA	NA	NA	0
3436	"LE040"	"LE040"	"LE040"	"Kejserkåbe"	"Argynnis paphia"	"Silver-washed Fritillary"	"X"	0	"andre_dyr"	8410	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I KEJS"	"I KEJS"	NA	NA	NA	0
3437	"LE041"	"LE041"	"LE041"	"Østlig Perlemorsommerfugl"	"Argynnis laodice"	"Pallas Fritillary"	"X"	0	"andre_dyr"	8420	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ØSPE"	"I ØSPE"	NA	NA	NA	0
3438	"LE042"	"LE042"	"LE042"	"Markperlemorsommerfugl"	"Argynnis aglaja"	"Dark Green Fritillary"	"X"	0	"andre_dyr"	8430	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MARK"	"I MARK"	NA	NA	NA	0
3439	"LE043"	"LE043"	"LE043"	"Skovperlemorsommerfugl"	"Argynnis adippe"	"High Brown Fritillary"	"X"	0	"andre_dyr"	8440	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKPE"	"I SKPE"	NA	NA	NA	0
3440	"LE044"	"LE044"	"LE044"	"Klitperlemorsommerfugl"	"Agynnis niobe"	"Niobe Fritillary"	"X"	0	"andre_dyr"	8450	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I KLIT"	"I KLIT"	NA	NA	NA	0
3441	"LE045"	"LE045"	"LE045"	"Storplettet Perlemorsommerfugl"	"Issoria lathonia"	"Queen of Spain Fritillary"	"X"	0	"andre_dyr"	8460	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I STPE"	"I STPE"	NA	NA	NA	0
3442	"LE046"	"LE046"	"LE046"	"Engperlemorsommerfugl"	"Brenthus ino"	"Lesser Marbled Fritillary"	"X"	0	"andre_dyr"	8470	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ENGP"	"I ENGP"	NA	NA	NA	0
3443	"LE047"	"LE047"	"LE047"	"Moseperlemorsommerfugl"	"Boloria aquilonaris"	"Cranberry Fritillary"	"X"	0	"andre_dyr"	8480	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MOPE"	"I MOPE"	NA	NA	NA	0
3444	"LE048"	"LE048"	"LE048"	"Brunlig Perlemorsommerfugl"	"Boloria selene"	"Small Pearl-bordered Fritillary"	"X"	0	"andre_dyr"	8490	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I BRPE"	"I BRPE"	NA	NA	NA	0
3445	"LE049"	"LE049"	"LE049"	"Rødlig Perlemorsommerfugl"	"Boloria euphrosyne"	"Pearl-bordered Fritillary"	"X"	0	"andre_dyr"	8500	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I RØPE"	"I RØPE"	NA	NA	NA	0
3446	"LE050"	"LE050"	"LE050"	"Okkergul Pletvinge"	"Melitaea cinxia"	"Glanville Fritillary"	"X"	0	"andre_dyr"	8510	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I OKPL"	"I OKPL"	NA	NA	NA	0
3447	"LE051"	"LE051"	"LE051"	"Mørk Pletvinge"	"Melitaea diamina"	"False Heath Fritillary"	"X"	0	"andre_dyr"	8520	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MØPL"	"I MØPL"	NA	NA	NA	0
3448	"LE052"	"LE052"	"LE052"	"Brun Pletvinge"	"Mellicta athalia"	"Heath Fritillary"	"X"	0	"andre_dyr"	8530	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I BRPL"	"I BRPL"	NA	NA	NA	0
3449	"LE053"	"LE053"	"LE053"	"Askepletvinge"	"Euphydryas maturna"	"Scarce Fritillary"	"X"	0	"andre_dyr"	8540	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ASKE"	"I ASKE"	NA	NA	NA	0
3450	"LE054"	"LE054"	"LE054"	"Hedepletvinge"	"Euphydryas aurinia"	"Marsh Fritillary"	"X"	0	"andre_dyr"	8550	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HEDE"	"I HEDE"	NA	NA	NA	0
3451	"LE055"	"LE055"	"LE055"	"Sandrandøje"	"Hipparchia semele"	"Grayling"	"X"	0	"andre_dyr"	8560	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SAND"	"I SAND"	NA	NA	NA	0
3452	"LE056"	"LE056"	"LE056"	"Skov-bjergrandøje"	"Erebia ligea"	"Arran Brown"	"X"	0	"andre_dyr"	8570	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKBR"	"I SKBR"	NA	NA	NA	0
3453	"LE057"	"LE057"	"LE057"	"Græsrandøje"	"Maniola jurtina"	"Meadow Brown"	"X"	0	"andre_dyr"	8580	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GRRA"	"I GRRA"	NA	NA	NA	0
3454	"LE058"	"LE058"	"LE058"	"Engrandøje"	"Aphantopus hyperantus"	"Ringlet"	"X"	0	"andre_dyr"	8590	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I ENGR"	"I ENGR"	NA	NA	NA	0
3455	"LE059"	"LE059"	"LE059"	"Buskrandøje"	"Pyronia tithonus"	"Gatekeeper"	"X"	0	"andre_dyr"	8600	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I BUSK"	"I BUSK"	NA	NA	NA	0
3456	"LE060"	"LE060"	"LE060"	"Moserandøje"	"Coenonympha tullia"	"Large Heath"	"X"	0	"andre_dyr"	8610	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I MORA"	"I MORA"	NA	NA	NA	0
3457	"LE061"	"LE061"	"LE061"	"Okkergul Randøje"	"Coenonympha pamphilus"	"Small Heath"	"X"	0	"andre_dyr"	8620	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I OKRA"	"I OKRA"	NA	NA	NA	0
3458	"LE062"	"LE062"	"LE062"	"Perlemorrandøje"	"Coenonympha arcania"	"Pearly Heath"	"X"	0	"andre_dyr"	8630	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I PERL"	"I PERL"	NA	NA	NA	0
3459	"LE063"	"LE063"	"LE063"	"Herorandøje"	"Coenonympha hero"	"Scarce Heath"	"X"	0	"andre_dyr"	8640	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HERO"	"I HERO"	NA	NA	NA	0
3460	"LE064"	"LE064"	"LE064"	"Skovrandøje"	"Pararge aegeria"	"Speckled Wood"	"X"	0	"andre_dyr"	8650	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKRA"	"I SKRA"	NA	NA	NA	0
3461	"LE065"	"LE065"	"LE065"	"Vejrandøje"	"Lasiommata megera"	"Wall Brown"	"X"	0	"andre_dyr"	8660	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I VEJR"	"I VEJR"	NA	NA	NA	0
3462	"LE066"	"LE066"	"LE066"	"Skov-vejrandøje"	"Lasiommata maera"	"Large Wall Brown"	"X"	0	"andre_dyr"	8670	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SKVE"	"I SKVE"	NA	NA	NA	0
3463	"LE067"	"LE067"	"LE067"	"Bjerg-vejrandøje"	"Lasiommata petropolitana"	"Northern Wall Brown"	"X"	0	"andre_dyr"	8680	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I BJER"	"I BJER"	NA	NA	NA	0
3464	"LE068"	"LE068"	"LE068"	"Terningsommerfugl"	"Hamearis lucina"	"Duke  of Burgundy"	"X"	0	"andre_dyr"	8690	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I TERN"	"I TERN"	NA	NA	NA	0
3465	"LE069"	"LE069"	"LE069"	"Guldhale"	"Thecla betulae"	"Brown Hairstreak"	"X"	0	"andre_dyr"	8700	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GULD"	"I GULD"	NA	NA	NA	0
3466	"LE070"	"LE070"	"LE070"	"Blåhale"	"Neozephyrus quercus"	"Purple Hairstreak"	"X"	0	"andre_dyr"	8710	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I BLÅH"	"I BLÅH"	NA	NA	NA	0
3467	"LE071"	"LE071"	"LE071"	"Det Hvide W"	"Satyrium w-album"	"White-letter Hairstreak"	"X"	0	"andre_dyr"	8720	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I HVW"	"I HVW"	NA	NA	NA	0
3468	"LE072"	"LE072"	"LE072"	"Egesommerfugl"	"Satyrium ilicis"	"Ilex Hairstreak"	"X"	0	"andre_dyr"	8730	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I EGES"	"I EGES"	NA	NA	NA	0
3469	"LE073"	"LE073"	"LE073"	"Slåensommerfugl"	"Satyrium pruni"	"Black Hairstreak"	"X"	0	"andre_dyr"	8740	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SLÅE"	"I SLÅE"	NA	NA	NA	0
3470	"LE074"	"LE074"	"LE074"	"Grøn Busksommerfugl"	"Callophrys rubi"	"Green Hairstreak"	"X"	0	"andre_dyr"	8750	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I GRBU"	"I GRBU"	NA	NA	NA	0
3471	"LE075"	"LE075"	"LE075"	"Lille Ildfugl"	"Lycaena phlaeas"	"Small Copper"	"X"	0	"andre_dyr"	8760	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I LIIL"	"I LIIL"	NA	NA	NA	0
3472	"LE076"	"LE076"	"LE076"	"Stor Ildfugl"	"Lycaena dispar"	"Large Copper"	"X"	0	"andre_dyr"	8770	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I STIL"	"I STIL"	NA	NA	NA	0
3473	"LE077"	"LE077"	"LE077"	"Dukatsommerfugl"	"Lycaena virgaureae"	"Scarce Copper"	"X"	0	"andre_dyr"	8780	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I DUKA"	"I DUKA"	NA	NA	NA	0
3474	"LE078"	"LE078"	"LE078"	"Sort Ildfugl"	"Lycaena tityrus"	"Sooty Copper"	"X"	0	"andre_dyr"	8790	NA	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	"I SOIL"	"I SOIL"	NA	NA	NA	0
